title,amount,severity,project,description
647,12,4,7, <br>Do not override the Object.finalize() method.
648,2,3,7, <br>Refactor the code in order to not assign to this loop counter from within the loop body.
649,154,3,7, <br>Introduce a new variable instead of reusing the parameter "y".<br>Introduce a new variable instead of reusing the parameter "defaultNamespace".<br>Introduce a new variable instead of reusing the parameter "brightness".<br>Introduce a new variable instead of reusing the parameter "position".<br>Introduce a new variable instead of reusing the parameter "node".<br>Introduce a new variable instead of reusing the parameter "h".<br>Introduce a new variable instead of reusing the parameter "w".<br>Introduce a new variable instead of reusing the parameter "index".<br>Introduce a new variable instead of reusing the parameter "presentationName".<br>Introduce a new variable instead of reusing the parameter "p2".<br>Introduce a new variable instead of reusing the parameter "verticalPos".<br>Introduce a new variable instead of reusing the parameter "transform".<br>Introduce a new variable instead of reusing the parameter "sz".<br>Introduce a new variable instead of reusing the parameter "saturation".<br>Introduce a new variable instead of reusing the parameter "size".<br>Introduce a new variable instead of reusing the parameter "newInsets".<br>Introduce a new variable instead of reusing the parameter "f".<br>Introduce a new variable instead of reusing the parameter "entityResolver".<br>Introduce a new variable instead of reusing the parameter "tHat2".<br>Introduce a new variable instead of reusing the parameter "systemID".<br>Introduce a new variable instead of reusing the parameter "join".<br>Introduce a new variable instead of reusing the parameter "p".<br>Introduce a new variable instead of reusing the parameter "name".<br>Introduce a new variable instead of reusing the parameter "hi".<br>Introduce a new variable instead of reusing the parameter "components".<br>Introduce a new variable instead of reusing the parameter "str".<br>Introduce a new variable instead of reusing the parameter "value".<br>Introduce a new variable instead of reusing the parameter "off".<br>Introduce a new variable instead of reusing the parameter "component".<br>Introduce a new variable instead of reusing the parameter "reuse".<br>Introduce a new variable instead of reusing the parameter "parent".<br>Introduce a new variable instead of reusing the parameter "ry".<br>Introduce a new variable instead of reusing the parameter "target".<br>Introduce a new variable instead of reusing the parameter "angle".<br>Introduce a new variable instead of reusing the parameter "entity".<br>Introduce a new variable instead of reusing the parameter "view".<br>Introduce a new variable instead of reusing the parameter "tHat1".<br>Introduce a new variable instead of reusing the parameter "width".<br>Introduce a new variable instead of reusing the parameter "p1".<br>Introduce a new variable instead of reusing the parameter "text".<br>Introduce a new variable instead of reusing the parameter "defaultAttributes".<br>Introduce a new variable instead of reusing the parameter "find".<br>Introduce a new variable instead of reusing the parameter "low".<br>Introduce a new variable instead of reusing the parameter "split".<br>Introduce a new variable instead of reusing the parameter "rx".<br>Introduce a new variable instead of reusing the parameter "image".<br>Introduce a new variable instead of reusing the parameter "c".<br>Introduce a new variable instead of reusing the parameter "x".
660,2,4,7, <br>Override "equals(Object obj)" to comply with the contract of the "compareTo(T o)" method.
665,563,2,7, <br>Move this constructor to comply with Java Code Conventions.<br>Move this variable to comply with Java Code Conventions.
667,8,2,7, <br>Move constants to a class or enum.
673,62,3,7, <br>Make ID a static final constant or non-public and provide accessors if needed.<br>Make ypoints a static final constant or non-public and provide accessors if needed.<br>Make statusBar a static final constant or non-public and provide accessors if needed.<br>Make buttonPanel a static final constant or non-public and provide accessors if needed.<br>Make name a static final constant or non-public and provide accessors if needed.<br>Make xpoints a static final constant or non-public and provide accessors if needed.<br>Make mask a static final constant or non-public and provide accessors if needed.<br>Make parentName a static final constant or non-public and provide accessors if needed.<br>Make scrollPane a static final constant or non-public and provide accessors if needed.<br>Make findField a static final constant or non-public and provide accessors if needed.<br>Make sval a static final constant or non-public and provide accessors if needed.<br>Make lineSepLabel a static final constant or non-public and provide accessors if needed.<br>Make npoints a static final constant or non-public and provide accessors if needed.<br>Make NUMBERS_WIDTH a static final constant or non-public and provide accessors if needed.<br>Make modeCombo a static final constant or non-public and provide accessors if needed.<br>Make heightPercentFactor a static final constant or non-public and provide accessors if needed.<br>Make charSetLabel a static final constant or non-public and provide accessors if needed.<br>Make right a static final constant or non-public and provide accessors if needed.<br>Make widthPercentFactor a static final constant or non-public and provide accessors if needed.<br>Make x a static final constant or non-public and provide accessors if needed.<br>Make replaceAndFindButton a static final constant or non-public and provide accessors if needed.<br>Make charSetCombo a static final constant or non-public and provide accessors if needed.<br>Make replaceButton a static final constant or non-public and provide accessors if needed.<br>Make bottom a static final constant or non-public and provide accessors if needed.<br>Make wrapAroundCheck a static final constant or non-public and provide accessors if needed.<br>Make nval a static final constant or non-public and provide accessors if needed.<br>Make coords a static final constant or non-public and provide accessors if needed.<br>Make keepColinear a static final constant or non-public and provide accessors if needed.<br>Make width a static final constant or non-public and provide accessors if needed.<br>Make ttype a static final constant or non-public and provide accessors if needed.<br>Make replaceScrollPane a static final constant or non-public and provide accessors if needed.<br>Make caretInfoLabel a static final constant or non-public and provide accessors if needed.<br>Make family a static final constant or non-public and provide accessors if needed.<br>Make findScrollPane a static final constant or non-public and provide accessors if needed.<br>Make left a static final constant or non-public and provide accessors if needed.<br>Make lineSepCombo a static final constant or non-public and provide accessors if needed.<br>Make previousButton a static final constant or non-public and provide accessors if needed.<br>Make optionsPanel a static final constant or non-public and provide accessors if needed.<br>Make isPreserveAspectRatio a static final constant or non-public and provide accessors if needed.<br>Make type a static final constant or non-public and provide accessors if needed.<br>Make modifiers a static final constant or non-public and provide accessors if needed.<br>Make ignoreCaseCheck a static final constant or non-public and provide accessors if needed.<br>Make nextButton a static final constant or non-public and provide accessors if needed.<br>Make y a static final constant or non-public and provide accessors if needed.<br>Make replaceField a static final constant or non-public and provide accessors if needed.<br>Make viewBox a static final constant or non-public and provide accessors if needed.<br>Make replaceLabel a static final constant or non-public and provide accessors if needed.<br>Make top a static final constant or non-public and provide accessors if needed.<br>Make IDENTITY a static final constant or non-public and provide accessors if needed.<br>Make numberFactor a static final constant or non-public and provide accessors if needed.<br>Make height a static final constant or non-public and provide accessors if needed.<br>Make replaceAllButton a static final constant or non-public and provide accessors if needed.<br>Make findLabel a static final constant or non-public and provide accessors if needed.
679,1,3,7, <br>Replace this usage of Sun classes by ones from the Java API.
680,149,2,7, <br>Define a constant instead of duplicating this literal "SmallSystemFont" 3 times.<br>Define a constant instead of duplicating this literal "tspan" 3 times.<br>Define a constant instead of duplicating this literal "decoration" 3 times.<br>Define a constant instead of duplicating this literal "toolHandler" 4 times.<br>Define a constant instead of duplicating this literal "enabled" 3 times.<br>Define a constant instead of duplicating this literal "attribute.strokeType.double" 3 times.<br>Define a constant instead of duplicating this literal "normal" 6 times.<br>Define a constant instead of duplicating this literal "Null value not allowed for AttributeKey " 3 times.<br>Define a constant instead of duplicating this literal "/org/jhotdraw/draw/action/images/attribute.color.colorChooser.png" 3 times.<br>Define a constant instead of duplicating this literal "visibility" 5 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 5 times.<br>Define a constant instead of duplicating this literal "first" 6 times.<br>Define a constant instead of duplicating this literal "stroke-linecap" 3 times.<br>Define a constant instead of duplicating this literal "inline" 5 times.<br>Define a constant instead of duplicating this literal ".constraint" 3 times.<br>Define a constant instead of duplicating this literal "stroke-dashoffset" 3 times.<br>Define a constant instead of duplicating this literal "attribute.figureLinkTarget.toolTipText" 4 times.<br>Define a constant instead of duplicating this literal "visible" 8 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.samples.net.Labels" 3 times.<br>Define a constant instead of duplicating this literal "dataread" 4 times.<br>Define a constant instead of duplicating this literal "toggleGrid" 3 times.<br>Define a constant instead of duplicating this literal "inherit" 7 times.<br>Define a constant instead of duplicating this literal "width" 4 times.<br>Define a constant instead of duplicating this literal "arcHeight" 3 times.<br>Define a constant instead of duplicating this literal "Element " 3 times.<br>Define a constant instead of duplicating this literal "window" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.samples.pert.Labels" 3 times.<br>Define a constant instead of duplicating this literal "toolBarIndex." 3 times.<br>Define a constant instead of duplicating this literal "stroke-miterlimit" 3 times.<br>Define a constant instead of duplicating this literal "Don't Save" 4 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.app.Labels" 4 times.<br>Define a constant instead of duplicating this literal "shape" 3 times.<br>Define a constant instead of duplicating this literal "Plain" 3 times.<br>Define a constant instead of duplicating this literal "datafile" 4 times.<br>Define a constant instead of duplicating this literal "OptionPane.css" 5 times.<br>Define a constant instead of duplicating this literal "javax.swing.plaf.FontUIResource" 7 times.<br>Define a constant instead of duplicating this literal "*** Nested Exception:" 3 times.<br>Define a constant instead of duplicating this literal "width" 5 times.<br>Define a constant instead of duplicating this literal "height" 5 times.<br>Define a constant instead of duplicating this literal "stroke-opacity" 3 times.<br>Define a constant instead of duplicating this literal "fill-rule" 3 times.<br>Define a constant instead of duplicating this literal "recentFileCount" 3 times.<br>Define a constant instead of duplicating this literal "\" in " 3 times.<br>Define a constant instead of duplicating this literal "LazyActionMap unable to load actions " 4 times.<br>Define a constant instead of duplicating this literal "attribute.canvasWidth.toolTipText" 4 times.<br>Define a constant instead of duplicating this literal "normal" 3 times.<br>Define a constant instead of duplicating this literal "projectFile" 3 times.<br>Define a constant instead of duplicating this literal "colorSliderModel" 3 times.<br>Define a constant instead of duplicating this literal "attribute.canvasHeight.toolTipText" 4 times.<br>Define a constant instead of duplicating this literal ".height" 4 times.<br>Define a constant instead of duplicating this literal "currentcolor" 3 times.<br>Define a constant instead of duplicating this literal "The test case is a prototype." 41 times.<br>Define a constant instead of duplicating this literal "Cancel" 6 times.<br>Define a constant instead of duplicating this literal "colorComponentIndex" 3 times.<br>Define a constant instead of duplicating this literal "Owner" 3 times.<br>Define a constant instead of duplicating this literal "start" 3 times.<br>Define a constant instead of duplicating this literal "display" 5 times.<br>Define a constant instead of duplicating this literal "coords" 3 times.<br>Define a constant instead of duplicating this literal "stroke-linejoin" 3 times.<br>Define a constant instead of duplicating this literal "lineNumbersVisible" 3 times.<br>Define a constant instead of duplicating this literal "statusBarVisible" 3 times.<br>Define a constant instead of duplicating this literal "child must not be null" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.app.Labels" 3 times.<br>Define a constant instead of duplicating this literal "user.home" 3 times.<br>Define a constant instead of duplicating this literal "Arial Black" 3 times.<br>Define a constant instead of duplicating this literal "graphic" 5 times.<br>Define a constant instead of duplicating this literal "liner" 4 times.<br>Define a constant instead of duplicating this literal "family" 3 times.<br>Define a constant instead of duplicating this literal "ODGStylesReader unsupported <" 8 times.<br>Define a constant instead of duplicating this literal "Slider.northThumb.small" 3 times.<br>Define a constant instead of duplicating this literal "imageData" 3 times.<br>Define a constant instead of duplicating this literal "recentFiles" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.samples.svg.Labels" 3 times.<br>Define a constant instead of duplicating this literal "view.toggleGrid" 4 times.<br>Define a constant instead of duplicating this literal "Slider.westThumb.small" 3 times.<br>Define a constant instead of duplicating this literal "attribute.color.colorChooser" 4 times.<br>Define a constant instead of duplicating this literal "toolButtonGroup" 4 times.<br>Define a constant instead of duplicating this literal "arcWidth" 3 times.<br>Define a constant instead of duplicating this literal "stroke-width" 3 times.<br>Define a constant instead of duplicating this literal "> element." 4 times.<br>Define a constant instead of duplicating this literal ".visible" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 21 times.<br>Define a constant instead of duplicating this literal "style" 3 times.<br>Define a constant instead of duplicating this literal "view.gridSize" 3 times.<br>Define a constant instead of duplicating this literal "objectBoundingBox" 4 times.<br>Define a constant instead of duplicating this literal "lineWrap" 3 times.<br>Define a constant instead of duplicating this literal "value" 3 times.<br>Define a constant instead of duplicating this literal "Palette.Component.segmentPosition" 10 times.<br>Define a constant instead of duplicating this literal "Palette.Component.segmentPosition" 3 times.<br>Define a constant instead of duplicating this literal "stroke" 3 times.<br>Define a constant instead of duplicating this literal "Not allowed." 4 times.<br>Define a constant instead of duplicating this literal "datafile" 3 times.<br>Define a constant instead of duplicating this literal "Class " 3 times.<br>Define a constant instead of duplicating this literal "decorator" 3 times.<br>Define a constant instead of duplicating this literal "unnamedFile" 3 times.<br>Define a constant instead of duplicating this literal "actionPropertyHandler" 3 times.<br>Define a constant instead of duplicating this literal "height" 4 times.<br>Define a constant instead of duplicating this literal "UTF-8" 4 times.<br>Define a constant instead of duplicating this literal "Warning ResourceBundleUtil[" 8 times.<br>Define a constant instead of duplicating this literal "Dummy" 3 times.<br>Define a constant instead of duplicating this literal "first" 3 times.<br>Define a constant instead of duplicating this literal "<html>" 5 times.<br>Define a constant instead of duplicating this literal "attribute.color.noColor" 10 times.<br>Define a constant instead of duplicating this literal "xlink:href" 5 times.<br>Define a constant instead of duplicating this literal "fill-opacity" 3 times.<br>Define a constant instead of duplicating this literal "Quaqua.OptionPane.destructiveOption" 3 times.<br>Define a constant instead of duplicating this literal " is not accessible" 9 times.<br>Define a constant instead of duplicating this literal "clone" 3 times.<br>Define a constant instead of duplicating this literal "rows and cols cannot both be zero" 3 times.<br>Define a constant instead of duplicating this literal "stroke-dasharray" 3 times.<br>Define a constant instead of duplicating this literal "black" 7 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 3 times.<br>Define a constant instead of duplicating this literal "color" 4 times.<br>Define a constant instead of duplicating this literal " method on " 3 times.<br>Define a constant instead of duplicating this literal "false" 4 times.<br>Define a constant instead of duplicating this literal "Couldn't read pict image" 3 times.<br>Define a constant instead of duplicating this literal "Warning: SVGBezierFigure.findSegment. Figure has noninvertible Transform." 3 times.<br>Define a constant instead of duplicating this literal "style-name" 5 times.<br>Define a constant instead of duplicating this literal "> child " 3 times.<br>Define a constant instead of duplicating this literal ".width" 4 times.<br>Define a constant instead of duplicating this literal "colorSliderModel" 5 times.<br>Define a constant instead of duplicating this literal "propertiesPanelVisible" 3 times.<br>Define a constant instead of duplicating this literal "SVGInputFormat not implemented  fill=" 3 times.<br>Define a constant instead of duplicating this literal "datawrite" 3 times.<br>Define a constant instead of duplicating this literal "):null - not implemented" 4 times.<br>Define a constant instead of duplicating this literal "false" 3 times.<br>Define a constant instead of duplicating this literal "hideActionText" 5 times.<br>Define a constant instead of duplicating this literal "attribute.figureLink.toolTipText" 3 times.
683,390,3,7, <br>This block of commented-out lines of code should be removed.
686,39,2,7, <br>Move the array designator from the variable to the type.
687,56,3,7, <br>Extract this nested code block into a method.
692,18,3,7, <br>Remove this empty statement.
697,27,2,7, <br>Replace this "switch" statement by "if" statements to increase readability.
699,182,3,7, <br>Replace this usage of System.out or System.err by a logger.
700,25,3,7, <br>Cast one of the operands of this addition operation to a "long".<br>Cast one of the operands of this substraction operation to a "double".<br>Cast one of the operands of this division operation to a "double".<br>Cast one of the operands of this multiplication operation to a "double".<br>Cast one of the operands of this addition operation to a "double".<br>Cast one of the operands of this addition operation to a "float".
705,152,3,7, <br>Extract the assignment out of this expression.
708,6,3,7, <br>Refactor this method to throw at most one checked exception instead of: java.lang.ClassNotFoundException- java.lang.InstantiationException- java.lang.IllegalAccessException<br>Refactor this method to throw at most one checked exception instead of: java.awt.datatransfer.UnsupportedFlavorException- java.io.IOException<br>Refactor this method to throw at most one checked exception instead of: java.net.MalformedURLException- java.io.FileNotFoundException- java.io.IOException<br>Refactor this method to throw at most one checked exception instead of: java.io.FileNotFoundException- java.io.IOException
709,13,3,7, <br>Reduce the total number of break and continue statement in this loop to use at most one.
710,697,3,7, <br>Add the "@Override" annotation above this method signature
715,5,3,7, <br>Add the missing @Deprecated annotation.
720,3,4,7, <br>Either remove this useless object instantiation of class "SelectionToolSample" or use it<br>Either remove this useless object instantiation of class "WindowMenuHandler" or use it<br>Either remove this useless object instantiation of class "ToolBarPrefsHandler" or use it
726,8,3,7, <br>Make this "msg" field final.<br>Make this "lineNr" field final.<br>Make this "elementName" field final.<br>Make this "encapsulatedException" field final.<br>Make this "attributeValue" field final.<br>Make this "errorType" field final.<br>Make this "systemID" field final.<br>Make this "attributeName" field final.
727,221,3,7, <br>Either log or rethrow this exception.
729,5,3,7, <br>Return an empty collection instead of null.<br>Return an empty array instead of null.
732,3,4,7, <br>End this switch case with an unconditional break- continue- return or throw statement.
733,9,3,7, <br>Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
